X0,X1,X2,X3,X4,T,y,D
-1.2093410906097297,-0.1999257424855354,-0.05912871490143591,-0.31142664288808036,0.3742047219736312,0,-0.5516096502279542,0
1.0727790178589733,0.3599932679718156,-0.32964195511596034,0.12786058269725892,0.9949763869897983,1,0.1254834785145339,1
0.7581450286813454,-0.8161336112143956,1.3963450546772807,0.5070035713873761,0.3120070360290816,0,1.015772377048293,1
0.1212694931938374,0.5963146166721227,-0.9792002982221575,0.12296213779986126,0.053921861124947866,0,0.8142420896158189,1
-1.193384208266871,0.37297357688598703,-0.1381765832673824,0.6597749335276196,1.8014953356147323,0,1.8375889500403426,1
1.7219141766176835,0.046568034161192366,-0.871193318771611,-0.32049291734677615,-0.2779226946445771,0,-1.4513463837974232,1
0.5058215100096181,-0.9183643373876194,1.312681879016162,1.0856746869547667,0.5007635480383933,0,-0.41751508525891623,0
0.9538975569362469,-1.183317132728208,-0.9131928140892973,2.293510848460587,-0.16967403702818018,0,0.8536931232434419,1
-0.11563984800613367,-1.6392510672097642,0.9836548381610029,-1.122448316836118,0.22567616704501442,1,-1.2302157125120172,1
-1.4318597101134691,0.3049571537497271,0.3734219646115142,-0.7994348839347399,-0.010653485161745222,1,2.7400991082298467,1
-0.331823766754135,1.8945700831119066,1.516516273375677,-1.969786362996245,0.2090391313373922,1,-2.6861056991578383,1
0.7125640886829664,-1.2827216509921824,1.4980034538093905,0.03177349252084595,-0.3233046563297476,1,7.84430984641245,0
0.5513774514421981,1.6479440895620074,-0.5150434218114682,-0.35379883797201755,2.4047016012289664,0,2.430910510038338,1
0.5958297846482415,-0.4092032478341897,-0.3004818959918533,0.12053737478499757,0.42044003260257334,0,1.0216839825640915,0
-0.31795486962154046,0.6888199349185758,0.0063486247362541555,-0.7843144504899917,-0.13477492677931066,1,4.6718225910647195,0
-0.31702540623846254,-1.9047536598419819,-0.5047063480279763,1.7145693014884436,1.6224521890673165,0,0.9812065146006613,0
-0.7608688535574503,0.3959519421242112,1.1401111715419858,-0.8769304673877437,0.3071138491167646,1,0.536634294915451,1
1.7673011200624014,-1.020187024017952,0.7873941505271292,-0.4830092340911909,-0.4247324896106491,0,0.6834714701920683,1
1.591603310922852,-0.6057916433918669,-0.07821567232431936,0.8665714555340756,0.7333298160126258,1,2.7290391060075967,1
0.5708120115962256,-0.5691596139850854,0.9795569755542042,-0.9162723620454065,1.5624763912674362,1,0.9734984299531756,1
-0.47011303083289313,-1.0732332142744525,0.0748278165552838,-1.0432288419679139,-0.888178069627054,0,-1.5352329720480393,1
0.7156475000769197,-0.14780267839843453,-0.19106979212910608,-0.37917044375767545,0.30394253539337657,1,6.882519952575832,0
-0.22896303739252594,0.5350803431071804,1.2437384895284154,-0.5794203990141241,0.10970489926653375,1,4.575560165472058,0
2.0955322449411704,1.3247412889779149,0.14783841493701708,0.4903709755600201,1.285533368981601,1,4.848875145223166,1
1.0343646477930182,-1.3832659633062048,-1.3841719921614024,0.2705732403299455,-0.5968733260772343,1,6.027472593792767,0
0.4504711947063948,-0.7225028785066027,0.9089191915066517,1.6056232046561218,-0.6479528120460136,1,0.7290950335698549,1
0.8054514002572615,-0.2216700820388546,0.7129768437054212,-1.7229286267395232,-1.012152064040796,0,-0.5872438992023601,0
-1.7070733967549463,-0.9297876744101449,-1.0607260041788868,-0.027878358430258928,-1.8357267961434292,0,-0.9166551474246496,1
-0.7987397550839299,1.373157622573188,1.053304469792775,-1.7075435509185817,1.2410355931041883,0,1.1265190974686283,1
1.1716034503799397,1.023068155622194,-1.6290497053272002,0.8812744745872658,-0.3216541380584491,1,9.83043209900229,0
0.8954892830935912,0.08816138023826951,-0.5594577262510949,-1.4111865437121682,0.7731157459424385,1,0.7316479202969499,1
-1.0349056665004361,1.270433586879148,1.232439562005652,1.3079714128481184,-0.2914867012066599,1,3.7125793278750283,0
0.4928353019672813,0.7142939202373848,1.040819155765114,0.0676089292928695,-1.245575269922923,0,1.5024622060697759,1
-0.613959270840649,0.3782927867427923,0.18398960910980133,0.6781204651798407,0.3632271418890932,1,4.670881446931792,0
0.7611485294657747,-1.9023424880015103,-1.14440989100072,-1.1791201509920854,-0.612739471766735,1,8.32455991006293,0
0.2822977436305271,-1.3953168489384071,2.1098779161742054,-0.5851257461573471,-0.24322997318602516,0,-2.271669310770215,0
0.5615543927766687,-0.3949727763162623,0.06211645448001785,-0.8909118758592289,1.019386963579839,0,-0.9599832111616922,1
1.6419182662796454,0.7328542478374315,0.12152096186516298,0.10371491469865134,0.07128832447797659,0,-0.13224298929079503,0
0.613817872339243,-0.3324201176210494,-0.7503558241778597,-0.7600417210092881,-0.33276695941125556,0,-2.9952192189409637,0
1.053695328165837,-0.6434326764369187,-0.4344493320415682,1.2343967692032987,-2.7711430664005627,1,9.600609933195138,0
-0.33665082994535717,1.0331621108248745,1.422886419791521,0.3691772288919499,-0.5237601472062433,1,7.477895342684737,0
0.24650853283701343,-0.5657998021896711,0.3176569743142096,-0.8349845264521812,0.33030987705557835,0,-0.19878192983374415,1
-0.11790964659833553,0.5640942486565467,-1.725084655800611,0.5703433855629337,1.1164254609991813,0,0.3849970926931359,0
-0.3472663118209674,-0.4682913843851597,1.9709203525932388,1.0052610327067117,0.5743681038846621,0,2.459491534097722,0
1.6257851176018039,-1.0805240702307033,0.08037924271408062,0.22765362763781166,0.6428257992704386,0,1.0382236110091065,0
0.8975506002638745,1.8541323571719908,-0.4292317861781213,-1.5101472072554483,-0.7762582934629341,0,0.583325169128335,1
1.9580889658141187,0.6082636984574009,1.1690966857821963,-0.6328526899980061,0.7469120859218871,1,1.8115428042926127,1
-0.5019080599311394,1.1558755281284243,1.567503765685889,-1.3484821686206083,-0.5907349601512941,1,1.7908177031329582,0
0.1598537885616337,-1.2693476571352083,0.07277826320714834,-0.2541868568955671,-0.013676529710705859,1,7.425043468728674,0
1.5348478939158465,0.5566608837568923,1.2355208846871661,-0.2866337825199952,0.7899862260537485,1,10.602865115238764,0
-1.2102959622728455,-0.20623602128434634,0.7104533704411837,-0.9796598448495595,-1.5706347199213728,0,-1.8708935500096513,1
0.6173204174985821,-0.0075246563382608865,1.1808386066013363,0.28573382177318135,-0.6538905014941253,1,7.452854700425609,0
-1.4513473696155115,-0.02269529601565112,-0.3506302422692121,0.9486515819910558,-0.9254829806803901,1,0.3511753988606121,0
0.1529448321550297,-1.7601679604453777,-0.16632376054077253,-1.1840626920103405,0.4851350130351354,0,-2.279984730077857,1
0.09927030999079653,-1.4614834095501457,0.5583215009546778,-0.9077314813093895,-0.1468928748687456,1,4.291664705502628,0
-1.4381208752462435,1.4139164453027473,-0.08961022029733083,-0.504083221789488,0.744370113509975,0,-0.6850538535908243,1
-1.914083749154647,-0.5372200412295199,0.13166950087767773,-1.13754146372092,-1.2373748730812095,0,-3.0486947294852236,0
-0.33262434609155805,0.9033226193774989,-1.4402374056392373,0.9531517808749985,-1.1940008523372954,1,-1.4822123354678087,1
-0.481563470894114,-0.8846137203447113,-0.28878050872766214,0.6138953681197765,1.6553608383961755,0,-0.5604384224860464,1
-0.04585115704607908,-0.962079468054627,-1.6700165157695301,0.04638778342460384,0.4221157433014613,1,-0.9773395645089842,1
1.1454799306289765,2.7561152034208694,-0.3637788099517686,1.024150130839709,-0.2972516069833559,0,3.7895964082680065,0
1.4343781387320926,0.30143939479292486,0.4345371401295708,0.2050695714991122,-1.4067170916451806,0,0.3777298844137783,0
-0.9585465286418069,1.904992314460811,0.7803979710644404,-0.2151159360879143,-0.7394734907375796,1,3.2846772554026367,0
-0.7565770469209502,-0.582458170489033,-0.3346628076759534,-1.6270762295331607,-0.24025110186461204,0,-0.957446594774094,1
-1.0361742174459216,0.2506628476906001,1.8972443854619494,-1.2503995484199535,-0.5972147475297382,1,2.205755616378962,0
1.5310545114540228,0.937078781201658,-1.5716111278873826,0.2479392749468797,0.5604055331114659,0,-0.16570389333099322,1
-0.08372539575578011,1.021345560205932,0.1702299253291053,0.193626677241179,-0.2516214344206003,1,3.3173745564034753,0
1.713384125379346,-0.19804064335418495,2.1040168290088164,1.804451261044798,1.0628296336080352,1,11.906993426487855,0
2.875348164519294,-1.0631077297451172,0.5019665553674371,-1.4617706532368466,-0.01420044318295182,1,-0.13813682727460008,1
-0.7444052724390962,-1.9262714372779757,0.48049041422445526,-0.09512031156080476,-0.20419685326163775,1,-0.13135000916679285,0
0.12514256921278447,0.41072332752168733,-0.3153659854069172,0.2371093349143043,-0.008382474957574769,0,-0.2665125399452609,1
0.1352938328068385,-0.08876285913388948,0.023208969488095553,-0.8411144689637023,-0.3606148010464704,0,-1.167803678871744,1
-0.1035020945063712,-0.5513486440354859,-0.4481441786884659,-1.16119475527576,0.6230860833990886,1,1.9820684038114438,0
-0.5300686857009121,-0.4717268180806819,1.0359401371503152,-0.737846323987648,-0.23003165568321646,1,-0.15439009365336379,1
0.18096154426770342,-1.7531824305425268,-0.42818523223424526,-0.33116660841417506,-1.487940977735207,1,-0.7835206210967327,1
0.38141952395230216,-1.157098082395333,1.1150840177662582,0.7271710678768644,-0.7211315272199531,0,-0.05133918119109776,0
1.240683473498265,-0.417181629535536,-0.17590589498731557,1.7330575145428493,0.2846309958319625,0,1.089077614782881,1
-0.6482060592077264,-1.8069912427381067,0.24090204507723453,-0.5002961386089675,-0.16671670493739316,1,-0.5266191583289024,1
1.426514914489082,0.6587920333586282,-0.9285644224699903,-0.06694185128197874,-1.6226448568656497,1,-1.054005813696643,1
0.006683521582393739,-1.036137976396613,0.19464711255361442,1.536901775870902,-0.9580795561016046,0,0.042483610626603885,1
1.6527178686308415,0.29069840522892515,-1.238840972096932,0.13447517499234238,-0.7297149898994766,1,8.701714678727216,0
1.117073182765817,-0.8928783487476621,1.1997754686500455,0.8918226855613159,1.8502483014636248,1,10.609567666679617,0
0.1736244563988743,-0.7541786364505462,-0.08559224806480588,0.6811079854561424,0.6966657968391137,1,4.883858472051484,0
-1.1543850463495557,0.8739349591832803,-0.004864013685055285,0.19740025173819833,1.7257407093267,0,-1.5750801190631383,0
-0.46483017439751395,-0.9067679908401877,-0.8572826727325912,0.7632843879648328,1.1345962369739673,1,-0.8532651367340517,1
0.769983905168212,-0.3697344408444739,0.5816700681908366,-0.729438497168731,-0.9099490835217604,1,-0.7823543276499466,1
-1.0338236662999127,-1.400740956543508,-0.794640865530471,1.2643113754142066,0.6827792058935273,0,-0.6208958176304479,1
0.7633235214481566,-0.48745880133717717,1.5039801010251383,-1.4110956326926638,0.2984801214283229,0,0.6221854068347323,1
0.583574695235258,0.6079639571095207,0.28952377509968397,0.3915286619047242,-1.1402560455569384,1,2.466639027760071,1
-0.9191068017543169,-1.4564820214981613,-1.089287023334981,-0.05817176762030719,-0.5599284234113555,0,-1.874950489333985,1
-0.8317156566416993,0.41443804059762906,-0.0954795150710473,0.6924935583954085,-1.1221000648022665,1,1.3563846071242889,1
-0.6108600282789011,-2.379858005746203,1.1750013716379506,0.25203650942847594,1.1521961876056952,0,-1.1721505722207475,0
1.2147137260435084,0.5826968820880143,1.2698655455817716,0.47417089581336,-1.0647668519230866,0,3.528645280721559,0
