"predictions","debiased.error","excess.error"
5.29451967197567,0.070574956536859,0.000387013093101411
-0.193351710898307,0.113337736075727,0.00015014726737482
2.70926555226149,0.476401484142398,0.00042695715594695
-0.140981174316323,3.42357497376705,0.000278757444777016
-0.155186316301781,0.703166316082546,0.000229961171902863
0.0470640607854706,2.39799333316712,0.000280875109206071
-0.0620929264287989,0.00171689850104837,0.000117065765449642
-0.0988431975115857,1.93136228188536,0.000117774381979858
0.0156906596389789,0.146160849849653,0.000148216883320228
0.724134794153859,0.317154895136708,0.000205491539618059
1.92625724469302,0.244695022797792,0.000363178974505368
2.31912513052496,0.00690377096349889,0.000307813675498633
0.027121412916188,7.09239191303474,0.000335097218761833
7.05248443764462,0.486015512526568,0.000412290589030657
0.0152312961046696,0.0176727376207499,0.000348150433876652
-0.0193098745027254,0.00174694490038331,0.00018958001247674
7.5584520404279,7.40688078267045,0.000459352126400412
7.69768426803323,0.0323201055768336,0.000172562826003376
2.58128026474933,1.14078632860051,0.000178130330587185
0.0532997040756196,0.232602751349551,0.000155823515303847
1.39851071195376,1.61548094888587,0.000271112897367322
7.01479241929888,0.00403100731420587,0.000267414000449562
0.0754696768242659,0.859026825432699,0.000179128445845764
-0.179948784262954,0.182491077477349,0.000170091389561952
1.06408161599705,0.719568684649223,0.000236948548585383
0.0707710425958008,0.460723700464427,0.000366283601541184
-0.0619175401601138,0.56147547147887,0.000257454654460379
-0.0430523074662556,0.0761415407246655,0.000298635474087824
9.47747316066927,0.119931235392326,0.000421444587631581
9.67976428729333,1.18821807445954,0.000410619412492396
0.135564238368748,3.22933541544927,0.000381666991719412
-0.0249007775760322,1.15127947852551,0.000264794240524107
1.24830191998955,0.953709881824524,0.000471286334473826
-0.0457511744985627,0.147179370606049,0.000259214030569374
0.13444532110484,0.121835489099703,0.000298205166674059
-0.0533978682304174,0.581311512372937,0.000160894279898553
9.11446065293709,0.175338521491002,0.000302260488356939
7.73239952908509,1.74925531526916,0.000245855146000855
2.23725152412747,0.101862697666621,0.000384617932973621
-0.0335938543735728,1.04952257228721,0.000169808383960137
2.43263930115399,3.71122021954681,0.000269978144498158
8.50077320299511,1.88973815196263,0.000194495241701961
0.306086469660573,0.0161492435400812,0.000469840251050285
9.70945055133449,0.710781759578563,0.000171039093029415
0.0328701229453289,0.694174330946884,0.000173349811657386
0.0384001353805035,0.0935413842232361,0.000146165490909971
7.14705029445446,0.433979475267352,0.000299841844954211
2.9730992384702,0.320891031086374,0.000246747527126309
9.9593334717989,0.00233358786350987,0.000195463221292323
-0.0474477888816341,5.42402390770972,0.000280292341913032
-0.151363326482469,0.00481307931007715,0.000229888399638521
-0.0592871090262936,0.0566301776755586,0.000175221006259279
2.40022220649591,0.000905681045759644,0.000283819672445546
1.04863706766068,0.451730582142487,0.000244510076548636
0.0486770118765519,2.53030819172483,0.000252108710944111
0.2757876840456,0.957937414270773,0.000354339224865255
0.036135601615822,1.35774315311364,0.000181099171176318
2.7925269478198,0.558052881024817,0.00016146707211354
2.62047239479556,0.00085897508242631,0.000265044473225166
0.0569554483647613,5.4893869191207,0.000313693277201633
3.04930582776608,1.71895602037756,0.00017208853484326
7.70415318800731,0.551176979897205,0.000261573440140408
9.4605606410608,1.60369982349693,0.000457714023149478
0.139629451444521,0.347905830511385,0.000325146275745911
-0.00968981257849974,0.598416877974533,0.000183302930498279
8.84676798737617,0.0129588896036905,0.000481630713924633
6.31651470931726,0.300104049036635,0.000265230764830696
-0.0217974282522716,0.495919233047663,0.000126152066814577
6.94645000596358,1.80981231647297,0.000293195195036154
0.0369987064837547,0.189462075309923,0.000236022500544414
0.0462586534980269,6.5156241984504,0.000161822615981457
-0.0636455856300868,0.00158223534209133,0.000115318898116215
2.70475103384156,1.53003048980182,0.000277413338868266
0.207015408022729,0.771347989428023,0.00023579387386026
-0.147017232285487,4.74743577403577,0.000263114621342507
9.20392361995958,0.478215870600556,0.000274412238356005
0.0719654979522835,3.07015445309164,0.000244575416167909
0.0348647255617445,0.00719550599537617,0.000136148050716698
0.0487011711651284,1.53677703113355,0.00014937195845525
-0.029529979425868,2.05387681476103,0.000125349603150958
-0.107982590259867,0.0814076554055843,0.000143595256410519
8.59657988585572,13.631802076496,0.000581109401717309
-0.0760643092758598,0.0314874087850592,0.000257641058569979
5.99284787521495,1.46844608605518,0.000385265465759597
0.0522681993717258,6.05921255339317,0.000404218324371958
4.88224524259244,0.403804729802625,0.000388726333514409
-0.0348958476772449,0.323064144219613,0.000147829398312382
8.83303314915621,1.21436107728597,0.000229804288928183
-0.0763204241254644,0.013385775857994,0.000170702589460074
-0.103771019099077,0.788128907106622,0.000273657408233795
3.79720848638465,2.71743346425631,0.000306532459000993
-0.08005061718977,3.42645031556182,0.00027136428311845
-0.13633779951176,1.96019345305696,0.000330505324490863
8.9222430881735,0.479736766759626,0.000295078687317527
9.46195141540198,0.488157223496262,0.000494101433459563
-0.205250090211342,0.129522309639108,0.000163295358712575
-0.168446119008034,9.93284739538707,0.000296178572180489
8.06821251346183,1.10294634397917,0.000554146697964543
9.5232013631205,0.563575467982195,0.000302219318224771
8.03570900464039,5.51034829610902,0.000280287223019505
-0.0270913305065609,0.113578330583273,0.000126993262568717
9.46535144410472,0.256228886640024,0.000282125949571288
4.51081641814249,0.897817822032711,0.00036203640602394
0.010711837779789,4.54371163474987,0.000313923273824891
1.53394008435024,0.458286931621833,0.000514537830740061
1.85212887115587,4.3877787740586,0.000300097297213877
-0.020524775915447,0.0433738062603076,0.000139094267101827
-0.0235896293002398,0.419234212529174,0.00024459846033797
0.06433106382237,0.0502776522740834,0.000280268836529426
2.92710972666214,1.1334644770838,0.000252852344824829
0.0550667165910344,0.278307096362866,0.000258929188749008
-0.0276057420570476,4.65723043559301,0.000296584206619863
0.08958690560178,0.443048756384045,0.000169243271649931
-0.0837566476700621,6.71455910271988,0.000328640168965332
0.6972207928805,1.58139691571982,0.000177748543718643
2.52776175545811,0.120766431022641,0.000185965668933351
0.300280911181149,0.61184079579856,0.000209998637300955
9.65828055251133,0.000551599362827711,0.000319390217636712
-0.163874266761868,0.0117178382687324,0.000305866266945198
9.39289331656273,2.65038745767207,0.000206014763443994
-0.140683375748964,5.16771631110768,0.000133237142022822
-0.0175010722133721,1.16253473566742,0.000181060664705451
-0.231604518797564,0.04299079150033,0.000335907238423844
-0.170878300208836,1.76467697667901,0.000166635505900183
0.00888382506584829,0.0876086573347814,0.00012315155646209
-0.0623730758430881,2.51950340420591,0.000342468661798756
-0.0149212462452138,0.0142266629691353,0.000431201474377683
3.03519716123916,1.07314488102336,0.000175132983607783
8.65288279162529,1.73900577513853,0.000246823236373955
0.0737022238510848,1.58062792522608,0.000264565986135827
-0.00291537290637201,0.81306110246367,0.000138624694771305
-0.0213001803714417,0.259675562086611,0.000257411454716028
9.73598630997757,1.25961753180631,0.000401213604246387
4.46150472705981,0.479619519700492,0.000453617251605799
7.66798083597879,0.075600043319018,0.000416723893939081
